loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti
8400, 36 months,6.99,A,10+ years,OWN,245000.0,Feb-2017,Fully Paid,credit_card,TX,5.5
20275, 60 months,24.99,F,3 years,RENT,80000.0,May-2015,Charged Off,debt_consolidation,AZ,14.24
1600, 36 months,9.99,B,2 years,RENT,32000.0,May-2015,Charged Off,moving,NC,16.2
25000, 60 months,9.99,B,9 years,MORTGAGE,105000.0,Feb-2015,Fully Paid,debt_consolidation,OR,10.09
21000, 60 months,16.29,D,10+ years,MORTGAGE,92000.0,Oct-2014,Fully Paid,credit_card,TX,29.13
10000, 36 months,8.39,B,,MORTGAGE,37500.0,Jun-2016,Charged Off,debt_consolidation,AR,21.63
26500, 60 months,19.05,D,4 years,MORTGAGE,60000.0,Oct-2012,Fully Paid,house,CA,2.79
15000, 36 months,5.32,A,4 years,MORTGAGE,95000.0,Nov-2015,Fully Paid,credit_card,OK,15.47
13750, 36 months,6.62,A,1 year,MORTGAGE,30000.0,Mar-2012,Fully Paid,house,CA,12.7
10000, 36 months,7.39,A,3 years,RENT,62000.0,May-2016,Fully Paid,credit_card,MO,6.85
14000, 60 months,13.98,C,1 year,RENT,75000.0,May-2014,Charged Off,debt_consolidation,CA,9.76
1000, 36 months,10.49,B,10+ years,RENT,44500.0,Jan-2017,Fully Paid,other,MI,24.16
10000, 36 months,12.74,C,< 1 year,RENT,49500.0,Oct-2016,Fully Paid,credit_card,NY,34.38
26000, 60 months,15.59,C,10+ years,MORTGAGE,60000.0,Sep-2016,Charged Off,home_improvement,NC,24.94
8000, 36 months,9.75,B,3 years,MORTGAGE,198000.0,Mar-2016,Fully Paid,home_improvement,DC,17.72
5000, 36 months,17.76,D,4 years,RENT,70000.0,Sep-2013,Fully Paid,credit_card,PA,27.93
29700, 36 months,11.11,B,10+ years,RENT,73000.0,Apr-2011,Fully Paid,debt_consolidation,NJ,26.45
6000, 36 months,6.97,A,1 year,RENT,37440.0,Feb-2016,Fully Paid,debt_consolidation,TX,8.61
22000, 36 months,7.12,A,8 years,MORTGAGE,61000.0,Jun-2014,Fully Paid,credit_card,FL,28.31
18250, 60 months,28.99,G,2 years,RENT,60000.0,Mar-2016,Charged Off,debt_consolidation,NY,36.02
17100, 60 months,30.99,G,< 1 year,RENT,45000.0,Sep-2017,Charged Off,home_improvement,AR,26.19
12000, 60 months,7.34,A,,MORTGAGE,55000.0,Mar-2018,Fully Paid,debt_consolidation,CA,8.23
10800, 36 months,13.65,C,4 years,RENT,48000.0,Mar-2014,Fully Paid,credit_card,MD,27.2
15425, 36 months,20.49,E,7 years,MORTGAGE,65000.0,May-2014,Charged Off,debt_consolidation,OH,19.77
20000, 36 months,14.99,C,6 years,RENT,70000.0,May-2017,Fully Paid,credit_card,MI,14.21
9500, 36 months,13.99,C,2 years,RENT,58000.0,Aug-2016,Charged Off,debt_consolidation,TX,21.17
17375, 60 months,18.25,E,10+ years,RENT,50000.0,Jul-2015,Fully Paid,debt_consolidation,CA,23.55
20000, 36 months,16.24,C,10+ years,MORTGAGE,125000.0,Jan-2014,Fully Paid,debt_consolidation,CA,11.24
26375, 60 months,25.8,G,8 years,RENT,84000.0,Jan-2014,Charged Off,debt_consolidation,PA,21.89
13000, 36 months,13.67,B,10+ years,MORTGAGE,65000.0,Nov-2013,Fully Paid,debt_consolidation,CO,13.57
10000, 36 months,18.99,D,,OWN,30000.0,Jan-2017,Fully Paid,debt_consolidation,IL,32.32
6000, 36 months,10.65,B,10+ years,RENT,24000.0,Dec-2011,Fully Paid,debt_consolidation,WV,11.75
10000, 60 months,20.99,E,4 years,RENT,50000.0,Nov-2015,Fully Paid,debt_consolidation,TN,15.39
6025, 36 months,10.78,B,7 years,OWN,55000.0,Jan-2016,Fully Paid,credit_card,MA,22.17
12000, 36 months,13.53,B,,RENT,42000.0,Feb-2014,Charged Off,credit_card,PA,18.23
2000, 36 months,7.49,A,8 years,MORTGAGE,60000.0,Aug-2011,Fully Paid,car,OH,27.12
5000, 36 months,12.53,C,< 1 year,MORTGAGE,81000.0,Dec-2008,Fully Paid,medical,FL,15.21
28000, 60 months,19.99,E,10+ years,MORTGAGE,95000.0,Mar-2016,Fully Paid,debt_consolidation,PA,29.07
2800, 36 months,17.57,D,8 years,RENT,62000.0,Jul-2015,Charged Off,debt_consolidation,OH,35.97
5800, 36 months,6.89,A,8 years,RENT,36000.0,Jul-2015,Fully Paid,credit_card,OR,14.3
28000, 36 months,11.53,B,,MORTGAGE,83808.0,Apr-2015,Charged Off,debt_consolidation,TX,21.55
9100, 36 months,12.49,B,10+ years,MORTGAGE,120000.0,Jul-2014,Charged Off,home_improvement,PA,23.92
15000, 36 months,8.9,A,6 years,MORTGAGE,53767.0,Dec-2013,Fully Paid,debt_consolidation,LA,31.02
7200, 36 months,7.26,A,10+ years,RENT,96000.0,Oct-2015,Fully Paid,other,NJ,14.46
15500, 36 months,7.26,A,5 years,MORTGAGE,182000.0,Oct-2015,Fully Paid,home_improvement,CA,10.09
7000, 36 months,11.39,B,6 years,RENT,29500.0,Nov-2016,Charged Off,debt_consolidation,NY,20.02
30000, 60 months,9.44,B,5 years,MORTGAGE,160000.0,Jul-2017,Fully Paid,debt_consolidation,NY,10.38
1000, 36 months,22.91,E,10+ years,RENT,32400.0,Aug-2017,Charged Off,medical,CA,1.56
7200, 36 months,12.99,C,3 years,RENT,33000.0,Oct-2014,Fully Paid,debt_consolidation,CA,3.85
12000, 60 months,14.16,C,4 years,RENT,27000.0,Apr-2014,Fully Paid,debt_consolidation,NY,21.29
15000, 36 months,8.19,A,10+ years,MORTGAGE,60000.0,Jan-2015,Fully Paid,debt_consolidation,OR,11.74
11800, 36 months,7.51,A,4 years,MORTGAGE,82000.0,Jan-2012,Fully Paid,small_business,CA,0.88
4000, 36 months,15.05,C,< 1 year,RENT,60000.0,Oct-2017,Fully Paid,credit_card,CO,14.02
18000, 60 months,17.97,D,5 years,MORTGAGE,41000.0,Jan-2016,Fully Paid,debt_consolidation,TX,25.67
14000, 60 months,13.99,C,7 years,MORTGAGE,86000.0,Aug-2015,Fully Paid,small_business,OH,14.79
10600, 60 months,21.18,E,5 years,RENT,50000.0,Mar-2016,Fully Paid,other,IL,21.87
24000, 36 months,9.99,B,5 years,RENT,85000.0,Nov-2015,Fully Paid,debt_consolidation,TN,12.93
25000, 36 months,16.29,D,10+ years,RENT,84000.0,Mar-2016,Charged Off,debt_consolidation,GA,20.91
12000, 60 months,28.69,F,7 years,RENT,45000.0,Dec-2016,Fully Paid,debt_consolidation,CA,26.18
17050, 36 months,13.53,B,2 years,RENT,49000.0,Dec-2013,Fully Paid,credit_card,NJ,28.68
8175, 36 months,19.99,D,10+ years,RENT,42000.0,Jul-2016,Fully Paid,debt_consolidation,NY,25.0
2550, 36 months,13.98,C,< 1 year,MORTGAGE,24000.0,Sep-2014,Fully Paid,debt_consolidation,MO,25.8
19875, 36 months,14.46,C,,MORTGAGE,64000.0,Mar-2016,Charged Off,debt_consolidation,NY,24.71
25000, 60 months,9.99,B,2 years,RENT,56000.0,May-2015,Charged Off,debt_consolidation,UT,13.78
25000, 60 months,16.91,C,10+ years,MORTGAGE,80000.0,Nov-2018,Fully Paid,debt_consolidation,KY,29.82
3000, 36 months,7.97,A,1 year,MORTGAGE,54000.0,Jan-2018,Fully Paid,credit_card,MA,14.24
16425, 36 months,13.99,C,10+ years,RENT,33000.0,May-2012,Fully Paid,debt_consolidation,OH,19.67
5000, 36 months,8.38,B,< 1 year,RENT,52000.0,Dec-2015,Fully Paid,credit_card,CA,8.84
10000, 36 months,8.18,B,< 1 year,RENT,75000.0,Jul-2015,Charged Off,credit_card,NY,8.34
8000, 36 months,11.89,B,2 years,RENT,40000.0,Jul-2009,Fully Paid,debt_consolidation,KS,15.69
6000, 36 months,6.92,A,2 years,RENT,58000.0,Feb-2011,Fully Paid,credit_card,MA,16.18
10000, 60 months,16.24,C,10+ years,MORTGAGE,80000.0,Dec-2013,Fully Paid,credit_card,UT,17.75
16000, 60 months,15.61,D,10+ years,MORTGAGE,55000.0,Jul-2014,Fully Paid,debt_consolidation,MD,17.8
31500, 36 months,9.17,B,6 years,MORTGAGE,101000.0,Aug-2015,Fully Paid,debt_consolidation,GA,15.78
6650, 36 months,19.72,D,10+ years,RENT,54000.0,Apr-2013,Fully Paid,debt_consolidation,NY,17.49
16000, 60 months,14.65,C,3 years,RENT,36490.0,Sep-2015,Fully Paid,debt_consolidation,CA,28.84
15000, 36 months,5.32,A,7 years,MORTGAGE,119632.0,Mar-2017,Fully Paid,debt_consolidation,UT,10.2
15000, 36 months,7.21,A,10+ years,MORTGAGE,185000.0,Jun-2017,Fully Paid,other,NJ,8.13
15000, 36 months,6.97,A,9 years,RENT,90000.0,Mar-2016,Fully Paid,small_business,PA,16.59
8725, 36 months,12.99,C,2 years,RENT,27250.0,Jul-2014,Charged Off,debt_consolidation,NJ,5.59
40000, 60 months,13.06,C,4 years,RENT,93000.0,Jun-2018,Fully Paid,other,NJ,8.09
10575, 60 months,19.24,E,1 year,RENT,56000.0,Feb-2015,Charged Off,debt_consolidation,CA,26.23
8600, 36 months,18.92,D,10+ years,MORTGAGE,36000.0,May-2014,Fully Paid,debt_consolidation,TN,20.8
12000, 36 months,10.74,B,3 years,RENT,100000.0,Apr-2011,Fully Paid,house,NJ,12.53
12000, 36 months,11.49,B,8 years,RENT,82000.0,Sep-2016,Fully Paid,medical,NJ,5.31
8000, 36 months,12.99,B,10+ years,RENT,30000.0,Mar-2014,Fully Paid,debt_consolidation,OR,16.04
24000, 36 months,5.32,A,4 years,RENT,91000.0,Apr-2016,Fully Paid,debt_consolidation,FL,16.12
11500, 36 months,15.8,C,10+ years,MORTGAGE,45000.0,Dec-2012,Fully Paid,debt_consolidation,TX,20.8
20000, 36 months,11.47,B,10+ years,RENT,113968.0,Apr-2016,Fully Paid,debt_consolidation,CA,8.18
18000, 36 months,7.12,A,2 years,RENT,48000.0,Jul-2014,Fully Paid,debt_consolidation,AZ,21.93
19500, 36 months,16.55,D,6 years,MORTGAGE,39000.0,Aug-2015,Fully Paid,debt_consolidation,NC,17.54
14400, 36 months,13.33,C,10+ years,RENT,80000.0,Jul-2015,Fully Paid,debt_consolidation,NJ,27.02
8000, 36 months,10.42,B,1 year,OWN,105000.0,Nov-2017,Fully Paid,credit_card,CO,29.29
15000, 36 months,10.42,B,,OWN,171000.0,Aug-2017,Fully Paid,debt_consolidation,MD,3.52
7650, 36 months,12.49,B,7 years,RENT,47500.0,May-2014,Fully Paid,credit_card,OR,24.76
16000, 36 months,18.06,D,< 1 year,MORTGAGE,115000.0,Jul-2017,Fully Paid,home_improvement,NY,1.87
9000, 36 months,14.08,C,10+ years,MORTGAGE,125000.0,Oct-2017,Fully Paid,home_improvement,FL,15.56
14000, 60 months,13.33,C,4 years,MORTGAGE,80000.0,Jul-2015,Charged Off,debt_consolidation,MN,19.31
9600, 36 months,20.49,E,6 years,RENT,80000.0,Jun-2013,Fully Paid,debt_consolidation,PA,9.92
10000, 36 months,9.17,B,5 years,RENT,45000.0,Aug-2015,Fully Paid,debt_consolidation,TX,25.82
2500, 36 months,21.85,D,10+ years,RENT,37000.0,Apr-2018,Charged Off,debt_consolidation,CA,38.83
15375, 36 months,10.99,B,2 years,RENT,58000.0,Oct-2014,Fully Paid,debt_consolidation,IL,26.28
10000, 36 months,11.39,B,10+ years,MORTGAGE,100000.0,Mar-2017,Fully Paid,debt_consolidation,AZ,19.12
11775, 60 months,19.47,D,2 years,RENT,31200.0,Apr-2014,Charged Off,small_business,OR,18.65
25475, 60 months,19.99,E,4 years,MORTGAGE,77398.0,Oct-2015,Charged Off,debt_consolidation,NH,28.69
16000, 36 months,6.68,A,10+ years,MORTGAGE,60000.0,Mar-2015,Fully Paid,credit_card,CO,23.48
15000, 36 months,19.05,D,7 years,RENT,45000.0,Sep-2012,Charged Off,small_business,WA,23.49
11150, 36 months,17.97,D,10+ years,MORTGAGE,78000.0,Dec-2015,Fully Paid,debt_consolidation,CO,34.95
7000, 36 months,11.22,B,7 years,RENT,55000.0,Dec-2015,Fully Paid,credit_card,CT,13.53
7000, 36 months,12.99,C,10+ years,RENT,75000.0,Sep-2014,Fully Paid,home_improvement,NC,27.66
12000, 36 months,6.03,A,10+ years,MORTGAGE,80000.0,Sep-2012,Fully Paid,debt_consolidation,MI,6.52
18250, 36 months,17.99,D,2 years,MORTGAGE,51000.0,Oct-2016,Fully Paid,debt_consolidation,WA,26.52
35000, 36 months,10.99,B,1 year,RENT,125000.0,Aug-2014,Fully Paid,credit_card,NY,26.57
4000, 36 months,19.03,D,2 years,MORTGAGE,34000.0,Nov-2017,Fully Paid,credit_card,TX,24.04
8000, 36 months,8.99,B,3 years,MORTGAGE,112000.0,Jul-2016,Fully Paid,debt_consolidation,OH,19.61
15000, 60 months,13.99,C,10+ years,MORTGAGE,68000.0,Oct-2015,Charged Off,debt_consolidation,ND,26.53
11000, 36 months,10.99,B,2 years,RENT,65000.0,Nov-2015,Fully Paid,debt_consolidation,NM,36.6
20000, 36 months,12.88,C,3 years,RENT,100000.0,Dec-2015,Fully Paid,other,MD,21.41
15000, 36 months,11.99,B,10+ years,RENT,97000.0,Jan-2015,Fully Paid,debt_consolidation,NV,25.88
28000, 36 months,7.9,A,6 years,MORTGAGE,145000.0,Nov-2012,Fully Paid,debt_consolidation,TX,9.82
17475, 36 months,12.99,B,4 years,RENT,85000.0,Nov-2013,Charged Off,debt_consolidation,CA,19.13
4800, 36 months,18.49,D,10+ years,RENT,49591.0,Apr-2013,Fully Paid,credit_card,NJ,2.59
7500, 36 months,9.93,B,10+ years,RENT,59000.0,Jun-2017,Fully Paid,debt_consolidation,VA,15.54
35000, 60 months,16.55,D,1 year,MORTGAGE,88000.0,Aug-2015,Charged Off,debt_consolidation,NC,27.71
6000, 36 months,6.49,A,10+ years,MORTGAGE,48171.0,Apr-2016,Fully Paid,credit_card,NY,16.57
9800, 36 months,18.99,D,,MORTGAGE,26400.0,Jun-2016,Charged Off,credit_card,AZ,32.82
19200, 36 months,8.99,B,7 years,RENT,97500.0,Sep-2016,Fully Paid,debt_consolidation,CA,13.47
10000, 36 months,9.17,B,10+ years,MORTGAGE,75000.0,Jul-2015,Fully Paid,debt_consolidation,MN,18.65
13675, 60 months,11.71,B,10+ years,MORTGAGE,60000.0,Sep-2011,Fully Paid,debt_consolidation,OH,24.22
35000, 60 months,21.48,E,5 years,RENT,80000.0,Apr-2012,Fully Paid,debt_consolidation,NY,16.58
10000, 36 months,11.39,B,10+ years,OWN,78000.0,Jan-2017,Fully Paid,debt_consolidation,UT,29.08
10000, 36 months,7.89,A,< 1 year,RENT,28260.0,Apr-2016,Fully Paid,debt_consolidation,NH,31.22
15000, 36 months,11.44,B,,OWN,36000.0,Nov-2014,Fully Paid,debt_consolidation,FL,39.4
20000, 60 months,22.99,F,5 years,MORTGAGE,40000.0,May-2015,Fully Paid,debt_consolidation,TN,24.09
29425, 60 months,22.99,F,10+ years,MORTGAGE,80000.0,Dec-2015,Fully Paid,debt_consolidation,NJ,30.26
20000, 36 months,14.33,C,8 years,MORTGAGE,175000.0,Nov-2012,Fully Paid,credit_card,WA,15.09
20000, 60 months,15.61,D,10+ years,MORTGAGE,72000.0,May-2015,Fully Paid,debt_consolidation,GA,16.88
12800, 36 months,9.49,B,10+ years,RENT,116000.0,Jan-2015,Fully Paid,debt_consolidation,NY,5.25
16800, 36 months,5.32,A,10+ years,MORTGAGE,35000.0,Apr-2016,Charged Off,debt_consolidation,NC,27.06
18000, 36 months,9.99,B,7 years,MORTGAGE,93000.0,Oct-2013,Fully Paid,credit_card,PA,10.05
9000, 36 months,7.97,A,,MORTGAGE,26439.0,Jun-2017,Fully Paid,debt_consolidation,FL,12.35
20000, 36 months,14.99,C,9 years,RENT,125000.0,Jan-2015,Fully Paid,debt_consolidation,PA,5.57
29900, 36 months,19.99,D,10+ years,RENT,65000.0,Jul-2016,Charged Off,debt_consolidation,CA,1.96
20000, 36 months,13.99,C,< 1 year,MORTGAGE,120000.0,Mar-2017,Fully Paid,debt_consolidation,TX,17.66
12000, 36 months,5.32,A,8 years,MORTGAGE,80000.0,Jun-2015,Fully Paid,credit_card,RI,12.29
20925, 36 months,9.17,B,< 1 year,RENT,78000.0,May-2015,Fully Paid,credit_card,WA,29.65
8000, 36 months,6.99,A,1 year,RENT,105000.0,Jun-2016,Fully Paid,credit_card,CA,6.69
15000, 36 months,12.29,C,9 years,RENT,85000.0,Oct-2015,Fully Paid,debt_consolidation,CA,11.68
10450, 60 months,21.18,E,4 years,RENT,67000.0,May-2014,Fully Paid,debt_consolidation,IL,5.27
5125, 36 months,17.57,D,6 years,RENT,58000.0,Oct-2014,Fully Paid,debt_consolidation,OR,17.5
12500, 36 months,5.32,A,10+ years,MORTGAGE,75000.0,Oct-2015,Fully Paid,credit_card,WA,24.94
6400, 36 months,11.67,B,3 years,OWN,76000.0,Oct-2014,Fully Paid,debt_consolidation,TX,21.21
40000, 36 months,10.75,B,10+ years,OWN,140000.0,Mar-2016,Fully Paid,credit_card,TX,33.94
24325, 36 months,24.11,F,10+ years,OWN,76000.0,Feb-2016,Fully Paid,debt_consolidation,NC,19.61
20000, 36 months,6.49,A,4 years,MORTGAGE,72000.0,Nov-2014,Fully Paid,debt_consolidation,CO,26.0
21200, 36 months,10.64,B,< 1 year,RENT,48000.0,Sep-2013,Fully Paid,house,NJ,15.6
13000, 36 months,14.08,C,10+ years,RENT,56125.0,Oct-2017,Charged Off,other,CA,6.33
10000, 36 months,9.17,B,10+ years,RENT,61000.0,Apr-2015,Fully Paid,debt_consolidation,MI,28.59
1000, 36 months,20.2,D,7 years,RENT,33600.0,Nov-2013,Fully Paid,other,CA,25.54
25000, 36 months,21.49,D,10+ years,RENT,60000.0,Sep-2016,Charged Off,debt_consolidation,FL,30.14
25000, 60 months,17.27,D,10+ years,MORTGAGE,95000.0,Sep-2011,Fully Paid,debt_consolidation,AZ,23.12
35000, 36 months,10.99,B,10+ years,MORTGAGE,158000.0,Aug-2016,Fully Paid,credit_card,VA,21.21
20000, 36 months,12.12,B,8 years,MORTGAGE,100000.0,Jan-2013,Fully Paid,credit_card,NV,18.57
25000, 36 months,7.9,A,10+ years,RENT,90000.0,Sep-2012,Fully Paid,debt_consolidation,MI,10.55
12950, 36 months,19.03,D,3 years,MORTGAGE,100000.0,Jul-2017,Fully Paid,credit_card,NC,30.64
21000, 36 months,7.26,A,7 years,RENT,300000.0,Oct-2015,Fully Paid,credit_card,CA,9.68
27000, 36 months,16.99,D,10+ years,MORTGAGE,72000.0,Jul-2015,Fully Paid,debt_consolidation,MA,21.58
5300, 36 months,15.8,C,10+ years,MORTGAGE,39000.0,Jan-2013,Fully Paid,major_purchase,AZ,16.4
28000, 36 months,13.35,C,10+ years,MORTGAGE,73000.0,Oct-2014,Fully Paid,debt_consolidation,IN,23.79
28000, 36 months,6.49,A,7 years,OWN,154000.0,Jan-2016,Fully Paid,debt_consolidation,IL,18.83
10000, 36 months,11.99,C,< 1 year,RENT,52000.0,Dec-2015,Fully Paid,debt_consolidation,OR,19.59
30000, 60 months,24.83,G,7 years,RENT,124000.0,Nov-2012,Fully Paid,debt_consolidation,GA,12.82
10000, 60 months,17.99,D,,MORTGAGE,26616.0,Oct-2016,Fully Paid,home_improvement,IN,11.81
5200, 36 months,12.49,B,9 years,RENT,25000.0,Jun-2014,Fully Paid,credit_card,IN,28.47
18200, 60 months,14.16,C,2 years,RENT,85000.0,Apr-2014,Fully Paid,credit_card,NC,14.81
8000, 36 months,13.99,C,10+ years,RENT,95000.0,Jun-2016,Charged Off,other,AZ,17.07
20000, 36 months,14.08,C,1 year,MORTGAGE,40000.0,May-2017,Fully Paid,debt_consolidation,TX,31.02
10000, 36 months,11.49,B,6 years,RENT,48000.0,Dec-2015,Fully Paid,credit_card,CA,15.63
12000, 36 months,7.26,A,10+ years,MORTGAGE,52000.0,Nov-2015,Fully Paid,debt_consolidation,FL,20.15
22950, 36 months,10.15,B,,OWN,50000.0,Jul-2014,Fully Paid,debt_consolidation,WA,26.23
21600, 36 months,9.99,B,10+ years,MORTGAGE,70736.0,Nov-2015,Fully Paid,debt_consolidation,TX,18.0
6000, 36 months,6.83,A,10+ years,MORTGAGE,96000.0,May-2018,Fully Paid,home_improvement,CA,10.46
20000, 36 months,9.17,B,10+ years,RENT,97000.0,Oct-2014,Fully Paid,credit_card,NJ,17.76
35000, 36 months,13.33,C,< 1 year,RENT,110000.0,Mar-2015,Fully Paid,debt_consolidation,OK,19.11
20000, 36 months,16.99,D,10+ years,MORTGAGE,79646.4,Mar-2017,Charged Off,credit_card,AK,23.55
7350, 36 months,18.49,D,10+ years,MORTGAGE,76600.0,Jan-2016,Fully Paid,debt_consolidation,GA,32.87
10000, 36 months,12.12,B,10+ years,RENT,80000.0,Jan-2013,Fully Paid,debt_consolidation,KS,12.06
6775, 36 months,13.98,C,10+ years,RENT,25500.0,Jan-2014,Fully Paid,debt_consolidation,MD,33.79
35000, 36 months,12.69,C,9 years,MORTGAGE,98000.0,Jul-2015,Charged Off,debt_consolidation,CA,21.89
12000, 60 months,15.61,C,10+ years,MORTGAGE,50000.0,Nov-2013,Fully Paid,debt_consolidation,PA,28.52
24000, 60 months,15.61,D,9 years,OWN,77000.0,Sep-2015,Charged Off,other,TX,22.05
9000, 36 months,7.59,A,2 years,MORTGAGE,95000.0,Sep-2016,Fully Paid,medical,FL,12.64
10000, 36 months,9.17,B,6 years,RENT,70000.0,Aug-2014,Fully Paid,debt_consolidation,FL,18.36
16000, 36 months,8.18,B,10+ years,RENT,90000.0,Sep-2015,Fully Paid,debt_consolidation,CA,15.91
6000, 36 months,13.67,B,3 years,RENT,30000.0,Nov-2013,Charged Off,debt_consolidation,OK,19.32
10000, 36 months,7.26,A,3 years,MORTGAGE,75000.0,Aug-2015,Fully Paid,credit_card,NY,7.93
10000, 36 months,16.99,D,6 years,RENT,40000.0,May-2015,Fully Paid,medical,OH,12.54
16225, 36 months,13.98,C,10+ years,MORTGAGE,60000.0,Oct-2014,Fully Paid,debt_consolidation,CA,28.62
7300, 36 months,21.18,E,8 years,RENT,88000.0,Apr-2016,Charged Off,credit_card,AR,19.95
12000, 36 months,12.99,B,8 years,RENT,46000.0,Apr-2014,Fully Paid,debt_consolidation,RI,26.69
20000, 36 months,7.9,A,< 1 year,MORTGAGE,68000.0,Nov-2013,Fully Paid,credit_card,OH,20.93
10525, 36 months,19.24,E,4 years,RENT,45000.0,Jan-2015,Charged Off,debt_consolidation,OH,22.83
11500, 36 months,13.67,C,10+ years,OWN,50500.0,May-2016,Fully Paid,debt_consolidation,MI,16.25
9000, 36 months,6.49,A,10+ years,MORTGAGE,75000.0,Oct-2014,Fully Paid,debt_consolidation,TX,23.06
29000, 36 months,9.16,B,,MORTGAGE,58000.0,Mar-2016,Fully Paid,credit_card,OK,34.45
8000, 36 months,5.32,A,6 years,MORTGAGE,75000.0,Dec-2016,Fully Paid,home_improvement,VA,15.17
10000, 36 months,5.32,A,9 years,MORTGAGE,350000.0,Apr-2016,Fully Paid,debt_consolidation,NJ,9.38
3600, 36 months,11.49,B,10+ years,MORTGAGE,93000.0,Jul-2016,Fully Paid,debt_consolidation,IL,4.88
20000, 36 months,9.49,B,2 years,MORTGAGE,100000.0,Dec-2014,Fully Paid,debt_consolidation,FL,12.0
10500, 36 months,6.24,A,< 1 year,RENT,130000.0,Oct-2015,Fully Paid,debt_consolidation,NY,9.94
35000, 60 months,19.52,E,3 years,MORTGAGE,98000.0,Aug-2014,Fully Paid,debt_consolidation,CO,9.66
6625, 36 months,19.97,D,,MORTGAGE,21000.0,Jan-2014,Charged Off,vacation,AR,32.57
10200, 60 months,18.25,E,10+ years,RENT,28800.0,Sep-2015,Charged Off,debt_consolidation,KY,32.79
25200, 60 months,11.99,B,,RENT,140000.0,Nov-2013,Fully Paid,credit_card,CA,28.93
21000, 60 months,14.99,C,9 years,MORTGAGE,95000.0,Dec-2014,Fully Paid,debt_consolidation,MD,14.2
4800, 36 months,9.16,B,< 1 year,RENT,24000.0,Apr-2016,Fully Paid,other,FL,17.29
7800, 36 months,24.99,F,7 years,RENT,26000.0,Mar-2016,Charged Off,debt_consolidation,TX,23.64
18000, 36 months,15.8,C,2 years,RENT,64500.0,Jan-2013,Fully Paid,credit_card,CA,14.47
20000, 36 months,10.99,B,2 years,MORTGAGE,221000.0,Aug-2015,Fully Paid,debt_consolidation,TN,9.99
6000, 36 months,5.32,A,9 years,RENT,90000.0,Jan-2017,Fully Paid,credit_card,CA,13.61
10475, 36 months,15.61,D,5 years,MORTGAGE,75000.0,Mar-2015,Charged Off,debt_consolidation,LA,14.18
10000, 36 months,12.69,C,10+ years,RENT,36500.0,Jul-2015,Charged Off,credit_card,CA,24.93
4000, 36 months,11.99,B,8 years,RENT,64000.0,Sep-2017,Fully Paid,other,MN,24.17
20000, 60 months,16.99,D,10+ years,MORTGAGE,100000.0,Sep-2016,Fully Paid,debt_consolidation,WA,15.61
9600, 36 months,16.99,D,< 1 year,RENT,29100.0,Aug-2016,Fully Paid,debt_consolidation,IL,6.27
35000, 60 months,12.99,C,6 years,RENT,155000.0,Dec-2014,Charged Off,debt_consolidation,FL,20.72
4200, 36 months,12.29,C,10+ years,MORTGAGE,62000.0,Jul-2015,Charged Off,home_improvement,CA,20.11
4025, 36 months,9.75,B,10+ years,MORTGAGE,66000.0,Mar-2016,Fully Paid,debt_consolidation,CA,10.31
16000, 60 months,7.89,A,4 years,RENT,75000.0,Mar-2016,Fully Paid,debt_consolidation,CA,18.59
5000, 36 months,18.25,E,10+ years,RENT,53000.0,Apr-2015,Charged Off,other,FL,29.03
24000, 36 months,7.26,A,10+ years,RENT,123000.0,Sep-2015,Fully Paid,debt_consolidation,CA,10.06
6000, 36 months,8.39,B,10+ years,OWN,94000.0,May-2016,Fully Paid,debt_consolidation,NJ,0.63
21575, 36 months,13.99,C,5 years,RENT,69500.0,Jan-2016,Charged Off,credit_card,MI,22.28
1500, 36 months,18.25,D,10+ years,RENT,49000.0,Feb-2014,Fully Paid,major_purchase,NY,8.5
9800, 36 months,11.44,B,,OWN,55000.0,Jan-2015,Fully Paid,credit_card,MI,11.0
4000, 36 months,11.99,B,6 years,RENT,73000.0,Mar-2014,Fully Paid,debt_consolidation,CA,11.36
4000, 36 months,6.49,A,3 years,RENT,110000.0,Aug-2014,Fully Paid,debt_consolidation,NY,5.72
21125, 36 months,14.65,C,10+ years,MORTGAGE,60000.0,Oct-2015,Charged Off,debt_consolidation,FL,18.16
15000, 60 months,17.09,D,10+ years,MORTGAGE,41264.0,Dec-2017,Fully Paid,debt_consolidation,OH,19.92
12000, 36 months,13.49,C,7 years,MORTGAGE,46000.0,Oct-2016,Charged Off,debt_consolidation,NY,28.54
8000, 36 months,9.16,B,3 years,RENT,36000.0,Jun-2016,Fully Paid,debt_consolidation,MD,21.4
10000, 36 months,17.97,D,3 years,MORTGAGE,52500.0,Jan-2016,Fully Paid,debt_consolidation,LA,38.08
